Zone BACK Infiltration Hybrid Model Air Change Rate solved with T,Zone CORE Infiltration Hybrid Model Air Change Rate solved with T,Zone FRONT Infiltration Hybrid Model Air Change Rate solved with T,Zone LEFT Infiltration Hybrid Model Air Change Rate solved with T,Zone RIGHT Infiltration Hybrid Model Air Change Rate solved with T,Zone BACK Infiltration Hybrid Model Air Change Rate solved with CO2,Zone CORE Infiltration Hybrid Model Air Change Rate solved with CO2,Zone FRONT Infiltration Hybrid Model Air Change Rate solved with CO2,Zone LEFT Infiltration Hybrid Model Air Change Rate solved with CO2,Zone RIGHT Infiltration Hybrid Model Air Change Rate solved with CO2,S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly)
0,0,0,0,0,0.072315979,0.07183557,0.071595341,0.072069726,0.072171038,0,0,0,0,0
0.026618399,0.018411739,0.018550133,0.023803601,0.023823959,0.000492701,0.000520827,0.000548861,0.00051217,0.000500701,0,0,0,0,0
0,0,0,0,0,5.34E-16,1.79E-15,1.62E-15,1.72E-15,3.00E-15,0,0,0,0,0
0,0,0,0,0,0,1.19E-15,3.20E-15,1.71E-15,2.13E-15,0,0,0,0,0
0,0,0,0,0,5.30E-16,1.79E-15,3.21E-15,1.28E-15,1.29E-15,0,0,0,0,0
0,0,0,0,0,5.29E-16,4.16E-15,2.68E-15,1.70E-15,2.97E-15,0,0,0,0,0
0,0,0,0,0,1.07E-15,2.99E-15,3.76E-15,1.28E-15,2.14E-15,0,0,0,0,0
0,0,0,0,0,0,2.38E-15,2.17E-15,1.30E-15,3.01E-15,0,0,0,0,0
0,0,0,0,0,1.05E-15,3.55E-15,2.65E-15,1.69E-15,3.39E-15,0,0,0,0,0
0,0,0,0,0,1.07E-15,2.97E-15,2.13E-15,8.55E-16,2.99E-15,0,0,0,0,0
0,0,0,0,0,5.26E-16,2.96E-15,2.66E-15,1.27E-15,2.12E-15,0,0,0,0,0
0,0,0,0,0,0.00035265,0,0,0.000136707,0.000220362,0,0,0,0,0
0,0,0,0,0,0.070751688,0.070508821,0.070426521,0.070638721,0.070681791,0,0,0,0,0
0,0,0,0,0,0.071389081,0.071120571,0.071110862,0.071287311,0.071322968,0,0,0,0,0
0,0,0,0,0,0.071141743,0.070880298,0.070878753,0.071048544,0.071060881,0,0,0,0,0
0,0,0,0,0,0.071740328,0.071481675,0.071458208,0.0716567,0.071614381,0,0,0,0,0
0,0,0,0,0,0.072057318,0.071796005,0.071731147,0.071979777,0.071902144,0,0,0,0,0
0,0,0,0,0,0.07241664,0.072149867,0.072050271,0.072342912,0.072252537,0,0,0,0,0
0,0,0.004040466,0,0,0.072793583,0.072511314,0.072398272,0.072727094,0.072656068,0,0,0,0,0
0,0,0.009208934,0,0,0.072743462,0.07245992,0.072367026,0.072679494,0.072617711,0,0,0,0,0
0,0,0,0,0,0.073057521,0.072784196,0.072726011,0.072997132,0.072948833,0,0,0,0,0
0,0,0,0,0,0.073495866,0.073230399,0.073193371,0.073436049,0.07339445,0,0,0,0,0
0,0,0.000303829,0,0,0.073236467,0.072976418,0.072948954,0.073177428,0.073138276,0,0,0,0,0
0,0,0,0,0,0.073316933,0.073067164,0.073056396,0.073260897,0.073223088,0,0,0,0,0
0.026155245,0.017973875,0.018790364,0.024527884,0.022568059,0.000140408,0.000141444,0.000143523,0.000140968,0.000140762,0,0,0,0,0
0,0,0,0,0,1.60E-15,6.00E-16,2.66E-15,3.84E-15,8.53E-16,0,0,0,0,0
0,0,0,0,0,5.24E-16,1.18E-15,1.60E-15,2.55E-15,4.21E-16,0,0,0,0,0
0,0,0,0,0,1.60E-15,5.84E-16,1.08E-15,2.12E-15,0,0,0,0,0,0
0,0,0,0,0,1.61E-15,1.20E-15,2.13E-15,2.56E-15,0,0,0,0,0,0
0,0,0,0,0,2.13E-15,0,1.58E-15,2.97E-15,0,0,0,0,0,0
2.817895452,2.858332005,2.813209792,2.81364468,2.813489393,2.818510428,2.81955604,2.819498014,2.818739371,2.818958464,2.575413476,2.580170576,2.58145465,2.576873808,2.578208293
2.523903561,2.518262586,2.528079568,2.525888213,2.526661368,4.030725443,4.019591725,4.016353334,4.027100024,4.023957625,2.576562897,2.580169887,2.582112912,2.577976471,2.579208229
2.485421553,2.483410513,2.489943345,2.487372223,2.488232865,9.137991761,9.143069217,9.144972657,9.139723714,9.141254066,2.576552564,2.580074893,2.581729202,2.577857764,2.579036927
2.476688581,2.476675333,2.481397911,2.478318743,2.479257144,4.692713021,4.692946257,4.693060906,4.692799531,4.69288197,2.574017621,2.57756003,2.57888394,2.575220458,2.576345326
2.483765634,2.484257194,2.487734712,2.484976796,2.485735549,5.841273155,5.841878412,5.84207606,5.841470911,5.841659389,2.574137016,2.577607455,2.578710262,2.5752617,2.576340731
2.044414987,2.084175236,2.094944192,2.057270672,2.069452197,5.02096272,5.02123336,5.021224272,5.021020472,5.021083588,2.574978929,2.578609018,2.579062269,2.575936603,2.576915163
2.07658702,2.117218395,2.121663735,2.087304814,2.098438551,2.538835222,2.538283311,2.538245552,2.538700385,2.538557601,2.573591348,2.577234211,2.577395149,2.574458138,2.575385097
0.283541884,0.319321462,0.308794684,0.28851153,0.293510021,0.88454218,0.884662321,0.884565588,0.884540853,0.884555332,0.776612858,0.778466649,0.777833012,0.776849702,0.77719212
0.418857776,0.463858805,0.45045913,0.425203758,0.435500611,1.061919474,1.062079143,1.062009323,1.061934167,1.061963551,0.781125477,0.783552502,0.782422795,0.781317514,0.781734004
0.555676353,0.6027534,0.580342827,0.559373517,0.567471962,1.191776191,1.19174074,1.191762086,1.191774369,1.191769592,0.783513491,0.786032308,0.784816789,0.783675645,0.784099249
0.56970254,0.607916672,0.591977197,0.573076424,0.581006315,1.149735039,1.149811748,1.149775603,1.14973495,1.149744967,0.786228679,0.78880943,0.78759846,0.786360844,0.786799021
0.661775916,0.695423374,0.681395135,0.663252255,0.669679688,1.209086523,1.209036125,1.209062661,1.20908707,1.209078492,0.78822518,0.790862555,0.789603343,0.788336754,0.788730474
0.661771668,0.692881599,0.680799889,0.663137388,0.669495987,1.212811023,1.212792469,1.212796506,1.212809958,1.212797191,0.788548619,0.79114367,0.789952744,0.78864901,0.788980428
0.690042223,0.718707602,0.708198688,0.690825363,0.695176163,1.106843415,1.106871958,1.10684424,1.106848848,1.106837372,0.790867823,0.793708515,0.792259923,0.790988401,0.79124791
0.710545029,0.737488686,0.727614152,0.711925827,0.715055886,1.20978068,1.209733369,1.209770276,1.209784587,1.209780722,0.790037312,0.792619184,0.791351854,0.790227858,0.790406229
0.721772791,0.746570591,0.739561061,0.723187689,0.726368572,1.182497733,1.182502,1.182496122,1.18249742,1.182497617,0.789345681,0.791614507,0.790537273,0.78960021,0.789711431
0.718621995,0.737880468,0.733352105,0.721251101,0.72325882,1.160883216,1.160879558,1.160877886,1.16088418,1.160882055,0.791516136,0.793814596,0.792573741,0.791811307,0.79186797
0.767633973,0.791062057,0.781711024,0.773319159,0.770882956,1.205414035,1.20538536,1.205400644,1.20540494,1.205408692,0.790370196,0.792403165,0.791307639,0.790633248,0.790711239
0.700701391,0.71983553,0.713128656,0.703858596,0.705323392,0.919143854,0.91797605,0.918621433,0.919010341,0.918950157,0.789450266,0.791296153,0.790322079,0.789651783,0.789821226
2.523166283,2.552964502,2.53681097,2.525347686,2.528104122,2.720365558,2.719333122,2.719699195,2.720172119,2.720056143,2.61294866,2.615507561,2.615504437,2.613776716,2.614316523
2.283189168,2.287050709,2.298105468,2.289044182,2.292151093,2.386325589,2.385665388,2.385665622,2.386105792,2.385970932,2.610994536,2.613050654,2.613301934,2.611797377,2.612292883
2.236866658,2.246012117,2.251109786,2.242162494,2.24530713,2.751897886,2.751769055,2.7517682,2.751853394,2.751824309,2.610092707,2.61223239,2.612232725,2.610836112,2.611292783
2.242768492,2.251768758,2.256161079,2.247574961,2.250249149,2.678955894,2.678578181,2.678583363,2.678828987,2.678752131,2.614629077,2.61651194,2.616639256,2.615368269,2.61579643
2.214971081,2.222326567,2.226731253,2.219787776,2.222370528,2.550847704,2.550559171,2.550540312,2.550733191,2.550666265,2.619879937,2.62147556,2.62173072,2.620620988,2.62102504
2.537063716,2.535082142,2.53679905,2.536969855,2.536784087,4.412158761,4.411744427,4.41157565,4.41191354,4.411786677,2.615002187,2.616223789,2.616794104,2.615779174,2.616175183
2.505778651,2.503449132,2.50660154,2.506284,2.506517297,6.122767085,6.122611872,6.12254398,6.122676509,6.122627228,2.613293075,2.614592978,2.614960626,2.614022448,2.614391649
2.52019361,2.51880184,2.520850993,2.520434447,2.520498857,3.862548846,3.862130622,3.862051233,3.862333634,3.86222523,2.618468354,2.61957243,2.620010458,2.619181004,2.619522815
2.530643507,2.529282831,2.531332586,2.530792645,2.530954204,3.340915495,3.34214263,3.342875878,3.341869438,3.34230952,2.626350036,2.627117501,2.627762351,2.62706724,2.627384126
2.563949176,2.563827114,2.564532238,2.563830333,2.563966226,5.159856104,5.159943894,5.159926124,5.159885159,5.159901208,2.6338647,2.634233906,2.635154135,2.634600194,2.634887655
2.114997388,2.115093825,2.122028088,2.119252859,2.120787648,5.487608361,5.487442573,5.48746623,5.487533969,5.487503831,2.643810447,2.644570756,2.64493478,2.644461891,2.644717575
2.114404339,2.116601653,2.120452402,2.118125549,2.119518115,2.5877128,2.587639778,2.587616271,2.587656101,2.587633763,2.646370134,2.647180911,2.647383972,2.64698516,2.647221692
0.286401477,0.288440158,0.289638662,0.290571621,0.287482434,0.880918198,0.880939272,0.880893301,0.880902793,0.880882664,0.803511114,0.804919309,0.803857519,0.80358706,0.803878405
0.424349596,0.443239347,0.422008116,0.42546982,0.422816676,1.04454348,1.044708248,1.044584588,1.044543953,1.044622997,0.80806483,0.810086179,0.809038207,0.808091268,0.809410452
0.481441812,0.504676496,0.486359916,0.481859098,0.496857544,1.164176245,1.164135374,1.164121286,1.164175861,1.164139473,0.807379031,0.809601397,0.809412633,0.807396637,0.809507558
0.497225029,0.518686035,0.509097278,0.496842155,0.524315043,1.148280551,1.148245364,1.148228897,1.148285163,1.148301764,0.807604974,0.810205292,0.811146666,0.807609872,0.809842885
0.543122032,0.569396694,0.571900014,0.542545839,0.57483291,1.169262124,1.169228318,1.169219341,1.169266002,1.169286041,0.807850526,0.810889117,0.812896172,0.807822196,0.809277259
0.577248292,0.608858487,0.621839915,0.57606593,0.590264339,1.180235225,1.180205057,1.180211826,1.18023203,1.180218923,0.807773184,0.811162826,0.813630211,0.807735827,0.808503516
0.630103165,0.661461733,0.68184736,0.624887601,0.63597526,1.110744579,1.110710091,1.110693671,1.110764238,1.110710996,0.807872066,0.811535131,0.813988287,0.808125777,0.808487177
0.6454013,0.677358762,0.702722189,0.634395604,0.650724176,1.173655446,1.173677349,1.173690995,1.17369986,1.173655363,0.806215652,0.809524639,0.812088131,0.807604685,0.806839472
0.653412924,0.681270329,0.71418033,0.661700723,0.658631669,1.166049573,1.166060732,1.166069804,1.166024025,1.166047677,0.804409684,0.80744664,0.809542926,0.806819916,0.805069687
0.669907345,0.695505719,0.724396399,0.697592666,0.676335962,1.1534348,1.153431388,1.153440127,1.153440139,1.153435973,0.804290053,0.807170072,0.808236804,0.806808268,0.804979638
0.703036154,0.728720556,0.744303257,0.741015019,0.709125981,1.182815624,1.182817486,1.182806196,1.182813933,1.182807148,0.801649517,0.804129921,0.804680231,0.803262003,0.802346864
0.639309897,0.660871163,0.672594971,0.656793896,0.647730123,0.918665959,0.917280976,0.916981113,0.917847873,0.918289126,0.798561572,0.800820334,0.801290822,0.799489492,0.799324629
2.436952609,2.469121741,2.47470295,2.449065599,2.447562871,2.639902609,2.638481551,2.637484007,2.638939381,2.63919136,2.634408646,2.637964424,2.642526523,2.637267076,2.637068936
2.186878377,2.196672301,2.231227146,2.203924444,2.202751977,2.621040615,2.620626373,2.620049646,2.620679395,2.62072053,2.626749603,2.62988756,2.63438034,2.62952032,2.629228635
2.136503285,2.153798337,2.182897466,2.154336223,2.152222536,2.652138674,2.651820716,2.651414902,2.651876314,2.651904812,2.622034402,2.625427566,2.629366948,2.624777184,2.624344471
2.109560536,2.129949518,2.157475023,2.128557657,2.125301936,2.721129569,2.721332756,2.721584591,2.721311748,2.721270788,2.617731744,2.621033036,2.624782694,2.620463845,2.619920527
2.061591937,2.084619992,2.112740723,2.082533843,2.078152196,2.406040098,2.405934393,2.405783094,2.405939334,2.405959089,2.611479452,2.614822581,2.618203414,2.614144273,2.613537101
2.552625169,2.551534047,2.549225041,2.550824675,2.551454421,4.875755814,4.875181638,4.874710116,4.875347513,4.875438941,2.605262105,2.608302688,2.611969891,2.608024442,2.607352369
2.51011146,2.50856768,2.511544281,2.510530302,2.510573718,3.620680734,3.621078656,3.621578241,3.621064994,3.620964862,2.608720045,2.611568545,2.615178572,2.61145405,2.610753989
2.501829724,2.500621074,2.503951787,2.502772464,2.502672171,6.834857571,6.835455263,6.836273281,6.83547522,6.835308664,2.610636984,2.613290918,2.616807387,2.613309084,2.612599254
2.510429847,2.509153297,2.51204858,2.511094054,2.511049225,6.034871141,6.035065201,6.035357583,6.035091343,6.035029499,2.61345863,2.615922045,2.619334281,2.616054413,2.615343673
2.46266648,2.461121937,2.46633853,2.464640898,2.464215858,5.569379687,5.569010643,5.568530366,5.568997174,5.569105015,2.605802304,2.608338655,2.611369865,2.608275642,2.607578346
1.893434668,1.920224258,1.943854265,1.916063576,1.909611996,5.124162027,5.12443258,5.124659502,5.124378811,5.12431508,2.606339188,2.609582277,2.611378585,2.608502497,2.607858818
1.952442145,1.9801764,1.994704088,1.971014087,1.965501891,2.2968805,2.296436172,2.296221726,2.296597825,2.296683085,2.60889438,2.612232822,2.613643125,2.610929723,2.610297001
0.233018429,0.250328036,0.250211621,0.241062851,0.23743435,0.874603692,0.87472706,0.874610509,0.874601784,0.874604575,0.793017902,0.795027558,0.794492536,0.793611635,0.793444349
0.320889546,0.359145965,0.340641673,0.332651164,0.321172309,1.06190306,1.061984941,1.061938345,1.061929137,1.061902144,0.794996164,0.797590954,0.796647283,0.795556803,0.79558577
0.355487143,0.402471233,0.380030631,0.366923475,0.364887042,1.166339651,1.166302199,1.166287387,1.166341604,1.166309997,0.791059592,0.793851371,0.79380143,0.791574619,0.79266661
0.393319094,0.441239311,0.433425437,0.403530039,0.426717343,1.154461578,1.154443826,1.154452774,1.154464986,1.154483935,0.79160628,0.794804824,0.795289333,0.792056653,0.793241192
0.465929317,0.516663907,0.510768878,0.473203791,0.500658269,1.175789259,1.175753135,1.175731231,1.175790351,1.175799138,0.790930784,0.794433894,0.796074376,0.791331531,0.79210507
0.490932021,0.547762484,0.567008337,0.497720081,0.509778663,1.185671299,1.185653124,1.185662942,1.185670687,1.185673862,0.789181645,0.792906091,0.795218939,0.789564823,0.789841663
0.550323042,0.606684838,0.637344476,0.549665351,0.559880679,1.110048538,1.110076789,1.110097114,1.110124336,1.110006785,0.789487002,0.793581444,0.795734953,0.790111073,0.790026413
0.614172122,0.668119088,0.701063149,0.619719969,0.621666148,1.198759418,1.198691152,1.198669974,1.19877716,1.198760278,0.787339555,0.791147381,0.793316467,0.788856926,0.787877522
0.625183761,0.67567574,0.718504674,0.64375482,0.633147792,1.175041247,1.175047592,1.175054086,1.175013223,1.175041599,0.786329325,0.789891311,0.791608328,0.78858525,0.786886394
0.64563094,0.693340867,0.729561474,0.686103631,0.653550745,1.163079306,1.163071546,1.163078601,1.163083458,1.163077982,0.786375864,0.789737876,0.790618759,0.788617823,0.786962828
0.714304461,0.758755005,0.775426764,0.757309891,0.721592902,1.194458021,1.194472689,1.194473592,1.194456114,1.194453312,0.784803115,0.787590459,0.788013028,0.78637888,0.785421626
0.664172242,0.69738007,0.710458857,0.688025055,0.672877653,0.914874181,0.913313485,0.913069497,0.914070868,0.914552591,0.784804823,0.787306159,0.787759009,0.785845951,0.785420431
2.440450987,2.486663841,2.493661254,2.457588525,2.450283375,2.590408355,2.588460975,2.587479336,2.58930491,2.589811576,2.601359304,2.606219393,2.610180809,2.604485439,2.603392976
2.176380678,2.201087672,2.239276407,2.201608633,2.193699828,2.790476238,2.790122201,2.789826707,2.790237837,2.790323419,2.598871734,2.603149497,2.607221522,2.601997118,2.600907381
2.133849756,2.162867531,2.19630758,2.158970544,2.150253072,2.535541685,2.534892286,2.534309955,2.535081834,2.535244238,2.598742672,2.602973095,2.606713019,2.601813907,2.600666089
2.111450197,2.14169313,2.172941099,2.136903995,2.127507099,2.659559436,2.658816384,2.658167522,2.659021585,2.659224203,2.598626795,2.602632028,2.60626888,2.60167756,2.600485842
2.106331597,2.134792797,2.164277244,2.131010744,2.121504549,2.209648337,2.208529447,2.207522087,2.208789384,2.209129846,2.601710695,2.605536789,2.609021232,2.604717641,2.603506612
2.539461555,2.537723714,2.536621474,2.538034869,2.5387981,3.360882896,3.364072503,3.367452782,3.363646349,3.362529193,2.597748687,2.601172489,2.605023288,2.600851014,2.59958769
2.500383211,2.498970391,2.503056227,2.501634609,2.501329989,7.1839364,7.183565164,7.183150848,7.183608181,7.183738055,2.59669168,2.600027941,2.603650737,2.599704449,2.598452959
2.486168264,2.48546885,2.48954763,2.487764654,2.487251463,5.501511041,5.501864295,5.502218706,5.50182198,5.50169048,2.595449248,2.598714057,2.602077986,2.598356657,2.597131879
2.527297869,2.527319455,2.528322523,2.527513114,2.527377566,3.851506151,3.851336791,3.851202424,3.851378134,3.851433159,2.602445036,2.605420557,2.608777321,2.605286122,2.604088124
2.550280865,2.550584435,2.550834777,2.550074491,2.550081461,4.67847272,4.679273199,4.680356606,4.679340035,4.678979528,2.612514829,2.614893174,2.618587818,2.615344686,2.614180593
1.995030132,2.009699425,2.039554364,2.016776131,2.008026762,6.778843062,6.778224453,6.777652349,6.77829804,6.778527969,2.620686868,2.623363543,2.626202036,2.623249965,2.622188464
1.971379208,1.993477335,2.014426122,1.991888785,1.983558053,2.466748714,2.466376314,2.466019963,2.466409533,2.466548353,2.613210364,2.616152244,2.61835982,2.615579657,2.61457757
0.164909265,0.186738612,0.184774403,0.176773148,0.162431769,0.904482928,0.904398007,0.904355262,0.904426708,0.904429752,0.786580736,0.78839458,0.788268221,0.787260808,0.787175475
0.277518888,0.317936551,0.315349145,0.293633298,0.298021844,1.118813706,1.118819626,1.11884255,1.118830752,1.118836337,0.789067739,0.7915252,0.791145419,0.789708132,0.790132891
0.348237022,0.400518107,0.385971908,0.362011778,0.367240377,1.133436813,1.133480848,1.133480877,1.133450835,1.133461872,0.78931087,0.792181757,0.79143938,0.789869217,0.790149496
0.406383927,0.457640583,0.439100659,0.41766992,0.423624411,1.170542549,1.1704876,1.170475346,1.170542714,1.170528581,0.788031725,0.791048531,0.791170748,0.788528334,0.789206223
0.443587111,0.501902397,0.509531527,0.453622408,0.471916758,1.173924621,1.173907147,1.173927685,1.173925681,1.173928889,0.786805652,0.790176061,0.790165203,0.787242189,0.787624336
0.515357561,0.575411727,0.570020692,0.523249605,0.531179288,1.190681687,1.190663493,1.190682605,1.190681916,1.190684468,0.785015371,0.788440681,0.788213956,0.785408794,0.78550328
0.572616626,0.623208164,0.619400098,0.574954931,0.580033434,1.128438515,1.128459967,1.12849513,1.128477251,1.128414393,0.787631512,0.791356627,0.791224233,0.788140156,0.788012891
0.649855327,0.696045169,0.702882167,0.658714812,0.654742375,1.183651182,1.183591183,1.183600674,1.18365815,1.183651308,0.787735255,0.791316068,0.791546428,0.788748078,0.788107425
0.666771122,0.708727194,0.726678569,0.683021095,0.671857145,1.174222512,1.174228129,1.174250826,1.174236576,1.174222042,0.786207934,0.789529912,0.789467549,0.78739751,0.786586681
0.704648523,0.747234471,0.753675858,0.72544615,0.708782956,1.179502463,1.179511022,1.179517311,1.179507227,1.179500205,0.786401418,0.789464713,0.788943334,0.787362819,0.786815987
0.730426856,0.769683674,0.766570487,0.746029681,0.73527249,1.195047318,1.195062853,1.195052962,1.195042368,1.195047756,0.784235273,0.786775843,0.786291424,0.785021755,0.784704266
0.663389831,0.696120528,0.695926663,0.675802006,0.670646236,0.920262986,0.918832031,0.919110098,0.919854202,0.920019009,0.782255126,0.784558675,0.784212013,0.78288626,0.78272789
2.426853516,2.475708623,2.467705564,2.436909982,2.434295878,2.615233152,2.613363471,2.613290574,2.614605313,2.614783398,2.587851059,2.592356984,2.593724707,2.589810164,2.589394599
2.195562815,2.223279874,2.244876055,2.214480861,2.21054564,2.656306838,2.65566103,2.655472579,2.656019128,2.656085574,2.584290413,2.588383223,2.589826552,2.586248179,2.58580737
2.140120321,2.174053037,2.190236344,2.159168508,2.154835081,2.55206484,2.551260473,2.551017745,2.551692442,2.551778584,2.583104496,2.587191514,2.588363401,2.584992069,2.584529292
2.13350102,2.168552733,2.182131645,2.152059839,2.147473164,2.4792179,2.478141416,2.477846279,2.478724866,2.478848115,2.582251406,2.586127554,2.587272642,2.584093325,2.583616303
2.120858832,2.154157055,2.167399759,2.138947418,2.134267728,2.254946503,2.254707302,2.254638373,2.254833425,2.254863146,2.583871594,2.587587535,2.588653808,2.585670846,2.585189271
2.543734873,2.542424442,2.541131128,2.542489188,2.542793267,5.227459242,5.230558889,5.231775454,5.229136961,5.228690504,2.582162567,2.585472982,2.586938534,2.584045791,2.583544656
2.477201536,2.475810695,2.480646952,2.478950328,2.478651049,6.124502538,6.124571391,6.124579962,6.124537021,6.124525007,2.581304286,2.584535287,2.585867986,2.583123699,2.58262434
