S1 OFFICE BACK:Zone Hybrid Model People Count,S1 OFFICE CORE:Zone Hybrid Model People Count,S1 OFFICE FRONT:Zone Hybrid Model People Count,S1 OFFICE LEFT:Zone Hybrid Model People Count,S1 OFFICE RIGHT:Zone Hybrid Model People Count,S1 OFFICE BACK:Zone People Occupant Count,S1 OFFICE CORE:Zone People Occupant Count,S1 OFFICE FRONT:Zone People Occupant Count,S1 OFFICE LEFT:Zone People Occupant Count,S1 OFFICE RIGHT:Zone People Occupant Count,,,,,
1.67,5.99,1.65,1.04,1.04,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
2.66,9.58,2.65,1.67,1.67,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.08,14.66,4.06,2.55,2.55,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
3.54,12.74,3.53,2.22,2.22,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
3.74,13.45,3.73,2.34,2.34,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4,14.4,4,2.5,2.51,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
0,0,0,0,0,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
1.58,5.7,1.58,0.99,0.99,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
0.49,1.81,0.5,0.31,0.31,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
2.9,10.43,2.9,1.81,1.81,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
1.88,6.8,1.89,1.18,1.18,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
2.09,7.54,2.1,1.31,1.31,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
10.41,37.39,10.41,6.51,6.51,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
10.41,37.39,10.41,6.51,6.51,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
6.4,22.99,6.39,4,4,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
9.03,32.46,9.02,5.65,5.65,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
7.36,26.47,7.36,4.6,4.6,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
8.93,32.07,8.91,5.58,5.58,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
1.51,5.43,1.5,0.94,0.94,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.33,15.58,4.33,2.7,2.71,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.58,16.49,4.58,2.86,2.87,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.46,16.07,4.47,2.79,2.79,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.3,15.46,4.3,2.68,2.69,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.83,17.38,4.83,3.02,3.02,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4,14.4,4,2.5,2.5,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.4,15.82,4.4,2.75,2.75,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.21,15.15,4.21,2.63,2.63,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.36,15.68,4.36,2.72,2.73,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.79,17.22,4.79,2.99,2.99,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.33,15.59,4.34,2.71,2.71,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
10.41,37.39,10.41,6.51,6.51,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
7.94,28.55,7.95,4.97,4.97,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
7.88,28.31,7.88,4.93,4.93,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
7.68,27.61,7.68,4.81,4.81,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
7.79,27.99,7.79,4.87,4.87,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
7.66,27.54,7.67,4.79,4.79,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
1.44,5.21,1.45,0.9,0.9,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0.53,1.93,0.54,0.33,0.33,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
1.09,3.96,1.1,0.69,0.69,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.61,2.19,0.61,0.38,0.38,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.93,3.36,0.94,0.59,0.59,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.04,3.74,1.04,0.65,0.65,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.63,2.28,0.63,0.4,0.4,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.34,1.23,0.34,0.21,0.21,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.84,3.03,0.84,0.53,0.53,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.74,2.67,0.74,0.46,0.46,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.09,3.93,1.09,0.68,0.68,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.55,1.97,0.55,0.34,0.34,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.11,0.39,0.11,0.07,0.07,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.55,1.97,0.55,0.34,0.34,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.14,0.51,0.14,0.09,0.09,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.27,0.96,0.27,0.17,0.17,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.17,0.61,0.17,0.11,0.11,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.08,0.29,0.08,0.05,0.05,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.52,1.85,0.52,0.32,0.32,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.45,1.61,0.45,0.28,0.28,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.41,1.47,0.41,0.26,0.26,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.09,0.33,0.09,0.06,0.06,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.06,0.21,0.06,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
1.34,4.8,1.33,0.84,0.84,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
10.41,37.39,10.41,6.51,6.51,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
10.41,37.39,10.41,6.51,6.51,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
9.11,32.72,9.1,5.7,5.7,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
9.5,34.11,9.49,5.94,5.94,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
8.3,29.8,8.28,5.19,5.19,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
8.53,30.63,8.51,5.34,5.33,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
4.44,15.92,4.42,2.78,2.77,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.71,16.92,4.7,2.95,2.94,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
5.38,19.32,5.37,3.37,3.36,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.81,17.27,4.8,3.01,3.01,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.71,16.92,4.7,2.95,2.95,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.87,17.49,4.86,3.05,3.04,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
10.41,37.39,10.41,6.51,6.51,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
10.15,36.47,10.14,6.35,6.35,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
8.25,29.64,8.23,5.16,5.16,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
8.64,31.02,8.61,5.41,5.4,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
8.54,30.65,8.51,5.34,5.34,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
8.08,29.04,8.06,5.06,5.06,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
1.66,5.95,1.64,1.04,1.04,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
2.34,8.42,2.33,1.47,1.47,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.21,15.14,4.2,2.63,2.64,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
3.7,13.32,3.69,2.32,2.32,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
3.66,13.16,3.65,2.29,2.29,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
3.94,14.17,3.93,2.46,2.47,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
0,0,0,0,0,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
1.58,5.69,1.58,0.99,0.99,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
0.31,1.13,0.31,0.19,0.2,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
3,10.81,3.01,1.88,1.88,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
1.72,6.22,1.73,1.08,1.08,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
2.53,9.13,2.54,1.58,1.59,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
10.41,37.39,10.41,6.51,6.51,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
10.41,37.39,10.41,6.51,6.51,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
6.24,22.42,6.22,3.9,3.9,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
9.61,34.55,9.6,6.01,6.02,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
8.11,29.15,8.1,5.07,5.08,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
8.03,28.86,8.02,5.02,5.03,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
0.19,0.71,0.18,0.11,0.12,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
5.93,21.34,5.93,3.7,3.71,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
3.69,13.28,3.68,2.3,2.31,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.72,16.99,4.72,2.94,2.95,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.7,16.92,4.7,2.93,2.94,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.7,16.91,4.7,2.94,2.94,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
3.82,13.77,3.83,2.38,2.39,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.57,16.45,4.57,2.86,2.86,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.29,15.43,4.29,2.68,2.68,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.56,16.4,4.56,2.85,2.85,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.43,15.96,4.44,2.77,2.77,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.54,16.34,4.55,2.84,2.84,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
10.29,36.99,10.3,6.43,6.44,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
8.38,30.13,8.38,5.24,5.24,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
7.66,27.55,7.67,4.79,4.79,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
7.81,28.07,7.81,4.88,4.89,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
7.56,27.19,7.57,4.73,4.73,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
7.39,26.58,7.4,4.63,4.63,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0.14,0.54,0.15,0.09,0.09,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0.45,1.67,0.47,0.29,0.28,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
1.39,5.04,1.4,0.87,0.87,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.29,1.04,0.29,0.18,0.18,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.8,2.89,0.81,0.5,0.5,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.48,1.75,0.49,0.3,0.3,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.67,2.41,0.67,0.42,0.42,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0.11,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.64,2.31,0.64,0.4,0.4,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.17,0.62,0.17,0.11,0.11,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.54,1.93,0.54,0.34,0.34,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0.07,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.55,1.97,0.55,0.34,0.34,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.1,0.36,0.1,0.06,0.06,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.46,1.67,0.46,0.29,0.29,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.48,1.73,0.48,0.3,0.3,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.55,1.97,0.55,0.34,0.34,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.07,0.27,0.07,0.05,0.05,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.36,1.29,0.36,0.22,0.22,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.43,1.54,0.43,0.27,0.27,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.33,1.17,0.33,0.2,0.2,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.1,0.34,0.09,0.06,0.06,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.92,3.32,0.92,0.58,0.58,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.61,2.19,0.61,0.38,0.38,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
1.07,3.84,1.07,0.67,0.67,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.06,7.39,2.06,1.29,1.29,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
10.41,37.39,10.41,6.51,6.51,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
10.41,37.39,10.41,6.51,6.51,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
6.65,23.88,6.65,4.16,4.16,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
10.41,37.39,10.41,6.51,6.51,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
8.59,30.85,8.59,5.38,5.37,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
8.21,29.47,8.2,5.14,5.13,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
3.99,14.31,3.98,2.49,2.49,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.97,17.86,4.97,3.11,3.11,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
5.15,18.48,5.14,3.22,3.22,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.76,17.11,4.76,2.98,2.98,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.87,17.5,4.87,3.05,3.05,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
5.03,18.09,5.03,3.15,3.15,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
10.41,37.39,10.41,6.51,6.51,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
9.59,34.43,9.58,6,6,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
8.34,29.97,8.34,5.22,5.22,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
8.5,30.54,8.49,5.32,5.32,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
8.29,29.76,8.28,5.18,5.18,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
8.28,29.74,8.27,5.18,5.18,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
1.42,5.11,1.41,0.89,0.89,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
2.75,9.9,2.74,1.72,1.72,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.14,14.9,4.13,2.59,2.59,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
3.74,13.46,3.74,2.34,2.34,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
3.59,12.9,3.58,2.25,2.25,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
4.07,14.63,4.06,2.55,2.55,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
0,0,0,0,0,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
1.73,6.26,1.74,1.09,1.09,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
1.66,5.99,1.66,1.04,1.04,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
