Uncalibrated_Electricity_J,Uncalibrated_Gas_J,Target_Electricity_J,Target_Gas_J,,,,,,,,
44211606.97,0,44388934.42,0,-177327.45,0,,,,,,
42690528.05,0,42841575.92,0,-151047.87,0,,,,,,
42149575.01,0,42241527.23,0,-91952.22,0,,,,,,
44910179.2,0,45065514.76,0,-155335.56,0,,,,,,
50882613.75,939872.5976,50672536.47,867860.8406,210077.28,72011.757,,,,,,
43742393.07,0,42964598.81,0,777794.26,0,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
9997057.962,0,9997057.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
8716657.962,0,8716657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
10077457.96,0,10077457.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
14449057.96,0,14449057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
9997057.962,0,9997057.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
10977457.96,0,10977457.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
60954414.15,75104325.21,60912958.65,69370825.24,41455.5,5733499.97,,,,,,
60010603.68,49850522.56,60010603.68,48389601.08,0,1460921.48,,,,,,
66554556.18,2561644.228,66872630.5,2822176.154,-318074.32,-260531.926,,,,,,
55333182.13,0,56075461.29,0,-742279.16,0,,,,,,
49000588.74,0,49698142.43,0,-697553.69,0,,,,,,
46041496.93,0,46587150.45,0,-545653.52,0,,,,,,
42735196.45,0,43080156.74,0,-344960.29,0,,,,,,
42157440.39,0,42297788.38,0,-140347.99,0,,,,,,
41678183.44,0,41755084.68,0,-76901.24,0,,,,,,
41480897.25,0,41557445.56,0,-76548.31,0,,,,,,
43813853.79,0,43909680.7,0,-95826.91,0,,,,,,
46821854.59,0,46660030.63,0,161823.96,0,,,,,,
42002091.99,0,41320904.72,0,681187.27,0,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
61105117.33,23887547.45,59723335.53,18396342.34,1381781.8,5491205.11,,,,,,
55074457.84,11790787.78,54734887.41,11759696.93,339570.43,31090.85,,,,,,
57466677.85,0,58328487.42,0,-861809.57,0,,,,,,
53124601.84,0,54231328.24,0,-1106726.4,0,,,,,,
49198084.69,0,50278251.96,0,-1080167.27,0,,,,,,
45714499.49,0,46552771.68,0,-838272.19,0,,,,,,
46857709.89,0,47114500.28,0,-256790.39,0,,,,,,
43963762.29,0,44191280.68,0,-227518.39,0,,,,,,
43790583.82,0,44038065.47,0,-247481.65,0,,,,,,
44000952.19,0,44237562.78,0,-236610.59,0,,,,,,
46467847.96,0,46618623.83,0,-150775.87,0,,,,,,
45597784.94,0,45396253.91,0,201531.03,0,,,,,,
42962587.84,0,42209533.61,0,753054.23,0,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
60614622.75,25888617.36,58856673.06,18613414.22,1757949.69,7275203.14,,,,,,
54318542.33,12467890.77,54011945.63,12497665.69,306596.7,-29774.92,,,,,,
58164961.26,0,59256635.72,0,-1091674.46,0,,,,,,
52998539.51,0,54458805.8,0,-1460266.29,0,,,,,,
51517354.5,0,53103639.46,0,-1586284.96,0,,,,,,
50768021.15,0,52469016.81,0,-1700995.66,0,,,,,,
54050399.33,2031229.068,54285181.32,2182834.741,-234781.99,-151605.673,,,,,,
48683031.98,0,49043643.23,0,-360611.25,0,,,,,,
45516354.59,0,45656154.95,0,-139800.36,0,,,,,,
45148809.59,0,45367973.95,0,-219164.36,0,,,,,,
48654998.84,0,48939843.93,0,-284845.09,0,,,,,,
53839715.36,8426450.363,53576809.5,8250443.246,262905.86,176007.117,,,,,,
49038888.26,328149.4292,48442450.18,0,596438.08,328149.4292,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
59560131.7,76660933.24,59599077.22,63769656.59,-38945.52,12891276.65,,,,,,
58062094.57,51216043.24,58062094.57,51256613.6,0,-40570.36,,,,,,
69724545.38,11457183.2,70180618.26,13785127.12,-456072.88,-2327943.92,,,,,,
67196991.65,7149226.697,68065832.82,9950286.694,-868841.17,-2801059.997,,,,,,
65578972.23,5006680.162,66611847.86,8206522.28,-1032875.63,-3199842.118,,,,,,
65422036.51,5044259.199,66758239.82,9023766.275,-1336203.31,-3979507.076,,,,,,
63709633.96,26970445.05,63889094.07,27205358.61,-179460.11,-234913.56,,,,,,
62877870.01,1343139.02,63073366.44,1434432.575,-195496.43,-91293.555,,,,,,
63301055.27,1597293.611,63485688.89,1787633.253,-184633.62,-190339.642,,,,,,
48439409.31,34588799.62,48500998.68,35091722.7,-61589.37,-502923.08,,,,,,
41773962.22,54732211.25,41773962.22,55403455.61,0,-671244.36,,,,,,
34692491.96,92675086.42,34692491.96,91999144.43,0,675941.99,,,,,,
27185491.58,89446152.85,27185491.58,87478370.35,0,1967782.5,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
27165684.19,156056600.6,27165684.19,156056600.6,0,0,,,,,,
26027088.08,155948998.8,26027088.08,154953225.5,0,995773.3,,,,,,
40793562.22,132305545.3,40793562.22,133830577.8,0,-1525032.5,,,,,,
40793562.22,92024225.94,40793562.22,96532949.85,0,-4508723.91,,,,,,
40793562.22,69602038.68,40793562.22,74632701.61,0,-5030662.93,,,,,,
40793562.22,58179287.75,40793562.22,63713068.64,0,-5533780.89,,,,,,
38064104.04,79102452.23,38064104.04,78667442.26,0,435009.97,,,,,,
40793562.22,42069325.03,40793562.22,41826073.94,0,243251.09,,,,,,
40793562.22,40899154.53,40793562.22,40793348.85,0,105805.68,,,,,,
40793562.22,42293077.75,40793562.22,42346530.5,0,-53452.75,,,,,,
41773962.22,51890202.89,41773962.22,52110848.9,0,-220646.01,,,,,,
34692491.96,95676739.19,34692491.96,94669042.86,0,1007696.33,,,,,,
27185491.58,88588229.86,27185491.58,86130888.19,0,2457341.67,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
9997057.962,0,9997057.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9997057.962,0,9997057.962,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
9997057.962,0,9997057.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9997057.962,0,9997057.962,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
27165684.19,156056600.6,27165684.19,156056600.6,0,0,,,,,,
26027088.08,155369230.6,26027088.08,154261602.2,0,1107628.4,,,,,,
40793562.22,122147394.1,40793562.22,121370365.3,0,777028.8,,,,,,
55361347.5,66535990.22,55361347.5,67932855.94,0,-1396865.72,,,,,,
70003763,21768848.84,70105620.19,23849757.81,-101857.19,-2080908.97,,,,,,
68754123.86,11943371.25,68977886.3,13646418.69,-223762.44,-1703047.44,,,,,,
65475402.92,28334112.88,65926575.94,27907818.34,-451173.02,426294.54,,,,,,
65615872.66,1427252.472,65808027.98,1597611.507,-192155.32,-170359.035,,,,,,
63121734.92,0,63371975.39,4894.164455,-250240.47,-4894.164455,,,,,,
61617458.04,0,61907905.26,0,-290447.22,0,,,,,,
61319878.11,0,61627990.99,0,-308112.88,0,,,,,,
59337122.25,17721048.34,59050633.46,17520598.02,286488.79,200450.32,,,,,,
55081312.15,4283559.206,54599694.11,3421192.511,481618.04,862366.695,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
62454438.06,56495011.68,62344594.74,49271939.96,109843.32,7223071.72,,,,,,
59972947.33,31397805.98,59700227.63,31266317.7,272719.7,131488.28,,,,,,
65906147.2,263926.0131,66507950.79,510901.6528,-601803.59,-246975.6397,,,,,,
59704718.5,0,60683402.55,0,-978684.05,0,,,,,,
55393262.6,0,56753260.86,0,-1359998.26,0,,,,,,
51587746.93,0,52770430.94,0,-1182684.01,0,,,,,,
54169992.85,74924.88454,54520281.57,133851.216,-350288.72,-58926.33146,,,,,,
48687786.1,0,48990660.67,0,-302874.57,0,,,,,,
49593011.36,0,49917293.18,0,-324281.82,0,,,,,,
50241853.81,0,50583535.4,0,-341681.59,0,,,,,,
51768480.38,0,52119972.96,0,-351492.58,0,,,,,,
54534338.1,6673264.721,54291910.11,6509219.248,242427.99,164045.473,,,,,,
47565825.84,61176.97638,46817929.81,0,747896.03,61176.97638,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
27165684.19,150036041.8,27165684.19,145702926.8,0,4333115,,,,,,
26027088.08,124218837.2,26027088.08,122279725.5,0,1939111.7,,,,,,
40793562.22,84659773.8,40793562.22,86118771.46,0,-1458997.66,,,,,,
67629411.85,8844669.154,68257310.13,10288046.67,-627898.28,-1443377.516,,,,,,
59677419.79,2031465.054,60878465.93,2771182.874,-1201046.14,-739717.82,,,,,,
54525378.3,0,55564423.71,94284.16688,-1039045.41,-94284.16688,,,,,,
57981042.38,257309.5304,58248704.94,220815.895,-267662.56,36493.6354,,,,,,
49697483.25,0,49854271.85,0,-156788.6,0,,,,,,
47481200.47,0,47651847.13,0,-170646.66,0,,,,,,
46531749.59,0,46698322.14,0,-166572.55,0,,,,,,
47979116.37,0,48225122.42,0,-246006.05,0,,,,,,
56243680.89,12795358.31,55932289.93,12596699.63,311390.96,198658.68,,,,,,
54269483.56,5348591.292,53747252.85,4461080.016,522230.71,887511.276,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
27165684.19,151362663.6,27165684.19,147997171.6,0,3365492,,,,,,
25046688.08,123105289.9,25046688.08,120833214.7,0,2272075.2,,,,,,
60657076.84,45015797.73,60704331.36,45766791.73,-47254.52,-750994,,,,,,
67344596.8,5411305.484,68078659.3,7031913.525,-734062.5,-1620608.041,,,,,,
61481496.03,17014.96086,62975733.73,353150.7027,-1494237.7,-336135.7418,,,,,,
54718742.51,0,56328479.22,0,-1609736.71,0,,,,,,
56628375.5,613162.8201,56880277.44,682700.5102,-251901.94,-69537.6901,,,,,,
49280242.3,0,49481392.51,0,-201150.21,0,,,,,,
48385727.67,0,48626040.95,0,-240313.28,0,,,,,,
48240006.65,0,48482237.03,0,-242230.38,0,,,,,,
49272799.32,0,49538508.87,0,-265709.55,0,,,,,,
53641629.86,5393667.712,53378118.23,5183375.969,263511.63,210291.743,,,,,,
47710581.93,0,46900524.36,0,810057.57,0,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
61965501.2,39392444.96,60826652.56,29143989.22,1138848.64,10248455.74,,,,,,
54718567.5,16591749.57,54520790.47,16998072.18,197777.03,-406322.61,,,,,,
60124364.84,0,61296851.06,0,-1172486.22,0,,,,,,
56332383.08,0,57900897.17,0,-1568514.09,0,,,,,,
53601091.6,0,55058199.29,0,-1457107.69,0,,,,,,
49003548.9,0,50457751.92,0,-1454203.02,0,,,,,,
52489503.27,0,52765448.31,0,-275945.04,0,,,,,,
46526612.49,0,46759427.32,0,-232814.83,0,,,,,,
46887770.94,0,47171456.32,0,-283685.38,0,,,,,,
47133520.73,0,47402083.36,0,-268562.63,0,,,,,,
46755989.68,0,47037642.4,0,-281652.72,0,,,,,,
52105827.87,1694525.649,51841418.91,1509351.252,264408.96,185174.397,,,,,,
44611482.95,0,43824104.75,0,787378.2,0,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
27165684.19,156056600.6,27165684.19,156056600.6,0,0,,,,,,
25046688.08,156056600.6,25046688.08,155982788.7,0,73811.9,,,,,,
40793562.22,135492849.2,40793562.22,135005492.9,0,487356.3,,,,,,
40793562.22,91946952.11,40793562.22,93708329.95,0,-1761377.84,,,,,,
40793562.22,66671631.62,40793562.22,68953591.56,0,-2281959.94,,,,,,
40793562.22,52502828.71,40793562.22,55326574.05,0,-2823745.34,,,,,,
64505740.08,17133397.88,64623402.4,17416461.51,-117662.32,-283063.63,,,,,,
56069223.81,2088263.4,56194155.97,2170079.109,-124932.16,-81815.709,,,,,,
53963652.05,717577.1536,54116986.06,823535.9866,-153334.01,-105958.833,,,,,,
54919484.81,941556.9626,55180221.6,1066635.254,-260736.79,-125078.2914,,,,,,
55997726.03,9129397.872,56231741.18,9361208.221,-234015.15,-231810.349,,,,,,
34692491.96,83906804.23,34692491.96,83075397.46,0,831406.77,,,,,,
27185491.58,76274163.57,27185491.58,74332177.05,0,1941986.52,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
27165684.19,156056600.6,27165684.19,155905183.3,0,151417.3,,,,,,
25046688.08,146133592.8,25046688.08,143583467.4,0,2550125.4,,,,,,
40793562.22,99410869.14,40793562.22,99319879.17,0,90989.97,,,,,,
40793562.22,65451083.52,40793562.22,65898767.06,0,-447683.54,,,,,,
40793562.22,46204470.49,40793562.22,47015675.6,0,-811205.11,,,,,,
54626472.47,8755755.384,55001970.66,9359488.703,-375498.19,-603733.319,,,,,,
60620913.64,4704375.219,60823788.19,4946509.06,-202874.55,-242133.841,,,,,,
52450623.66,0,52588479.59,0,-137855.93,0,,,,,,
50208299.15,0,50418552.31,0,-210253.16,0,,,,,,
49934683.58,0,50144054.95,0,-209371.37,0,,,,,,
53975897.27,16587.6017,54307118.33,41381.1463,-331221.06,-24793.5446,,,,,,
46528267.52,51136183.87,46417223.56,50526506.2,111043.96,609677.67,,,,,,
27185491.58,66137519.31,27185491.58,64251153.54,0,1886365.77,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
57245490.8,100516505.9,57262591.72,89475382.87,-17100.92,11041123.03,,,,,,
54890463.99,68780133.58,54890463.99,69107104.52,0,-326970.94,,,,,,
69627362.19,14909417.53,70110988.7,17909119.09,-483626.51,-2999701.56,,,,,,
65340400.5,4406196.469,66540597.21,6295557.907,-1200196.71,-1889361.438,,,,,,
58264102.98,608533.4593,60024614.34,1818276.845,-1760511.36,-1209743.386,,,,,,
53335463.66,0,55341386.62,40216.61356,-2005922.96,-40216.61356,,,,,,
55236884.65,142016.7201,55733387.09,16787.63938,-496502.44,125229.0807,,,,,,
48352317.76,0,48556214.04,0,-203896.28,0,,,,,,
46256109.74,0,46450499.25,0,-194389.51,0,,,,,,
45544374.81,0,45727931.76,0,-183556.95,0,,,,,,
46045523.77,0,46295980.11,0,-250456.34,0,,,,,,
52470123.87,6534793.44,52290157.82,6398814.458,179966.05,135978.982,,,,,,
46821336.18,373810.9216,46304977.47,0,516358.71,373810.9216,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
